time_identifier,time_period,geographic_level,country_code,country_name,region_code,region_name,la_code,la_name,education_phases,headcount,suspensions,exclusions,susp_rate,excl_rate
Autumn Term,202122,Local Authority,E92000001,England,E12000001,North East,E06000005,Darlington,Primary,30000,903,23,0.0301,0.0007666666666666667
Autumn Term,202122,Local Authority,E92000001,England,E12000001,North East,E06000005,Darlington,Secondary,100,99,20,0.99,0.2
Autumn Term,202122,Local Authority,E92000001,England,E12000001,North East,E06000005,Darlington,Special,30000,900,27,0.03,0.0009
Autumn Term,202122,Local Authority,E92000001,England,E12000002,North West,E06000006,Halton,Primary,100,99,20,0.99,0.2
Autumn Term,202122,Local Authority,E92000001,England,E12000002,North West,E06000006,Halton,Secondary,100,99,8,0.99,0.08
Autumn Term,202122,Local Authority,E92000001,England,E12000002,North West,E06000006,Halton,Special,100,99,18,0.99,0.18
Autumn Term,202122,Local Authority,E92000001,England,E12000002,North West,E06000007,Warrington,Primary,100,99,13,0.99,0.13
Autumn Term,202122,Local Authority,E92000001,England,E12000002,North West,E06000007,Warrington,Secondary,30000,981,35,0.0327,0.0011666666666666668
Autumn Term,202122,Local Authority,E92000001,England,E12000002,North West,E06000007,Warrington,Special,30000,1000,15,0.03333333333333333,0.0005
Autumn Term,202122,Local Authority,E92000001,England,E12000002,North West,E06000008,Blackburn with Darwen,Primary,30000,1000,21,0.03333333333333333,0.0007
Autumn Term,202122,Local Authority,E92000001,England,E12000002,North West,E06000008,Blackburn with Darwen,Secondary,30000,956,16,0.03186666666666667,0.0005333333333333334
Autumn Term,202122,Local Authority,E92000001,England,E12000002,North West,E06000008,Blackburn with Darwen,Special,100,99,22,0.99,0.22
Autumn Term,202122,Local Authority,E92000001,England,E12000002,North West,E06000009,Blackpool,Primary,30000,851,22,0.028366666666666665,0.0007333333333333333
Autumn Term,202122,Local Authority,E92000001,England,E12000002,North West,E06000009,Blackpool,Secondary,30000,1000,17,0.03333333333333333,0.0005666666666666667
Autumn Term,202122,Local Authority,E92000001,England,E12000002,North West,E06000009,Blackpool,Special,100,99,21,0.99,0.21
Autumn Term,202122,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",Primary,30000,951,15,0.0317,0.0005
Autumn Term,202122,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",Secondary,30000,1000,29,0.03333333333333333,0.0009666666666666667
Autumn Term,202122,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",Special,30000,758,23,0.025266666666666666,0.0007666666666666667
Autumn Term,202122,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,East Riding of Yorkshire,Primary,100,99,10,0.99,0.1
Autumn Term,202122,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,East Riding of Yorkshire,Secondary,100,99,23,0.99,0.23
Autumn Term,202122,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,East Riding of Yorkshire,Special,30000,883,20,0.029433333333333332,0.0006666666666666666
Autumn Term,202122,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000012,North East Lincolnshire,Primary,30000,738,31,0.0246,0.0010333333333333334
Autumn Term,202122,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000012,North East Lincolnshire,Secondary,100,99,21,0.99,0.21
Autumn Term,202122,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000012,North East Lincolnshire,Special,30000,816,29,0.0272,0.0009666666666666667
Autumn Term,202122,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000013,North Lincolnshire,Primary,100,99,24,0.99,0.24
Autumn Term,202122,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000013,North Lincolnshire,Secondary,100,99,27,0.99,0.27
Autumn Term,202122,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000013,North Lincolnshire,Special,30000,1000,10,0.03333333333333333,0.0003333333333333333
Autumn Term,202122,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000014,York,Primary,30000,780,18,0.026,0.0006
Autumn Term,202122,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000014,York,Secondary,30000,826,20,0.027533333333333333,0.0006666666666666666
Autumn Term,202122,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000014,York,Special,30000,803,12,0.026766666666666668,0.0004
Autumn Term,202122,Local Authority,E92000001,England,E12000004,East Midlands,E06000015,Derby,Primary,30000,970,15,0.03233333333333333,0.0005
Autumn Term,202122,Local Authority,E92000001,England,E12000004,East Midlands,E06000015,Derby,Secondary,30000,1000,22,0.03333333333333333,0.0007333333333333333
Autumn Term,202122,Local Authority,E92000001,England,E12000004,East Midlands,E06000015,Derby,Special,30000,909,28,0.0303,0.0009333333333333333
Autumn Term,202122,Local Authority,E92000001,England,E12000004,East Midlands,E06000016,Leicester,Primary,100,99,19,0.99,0.19
Autumn Term,202122,Local Authority,E92000001,England,E12000004,East Midlands,E06000016,Leicester,Secondary,30000,838,19,0.027933333333333334,0.0006333333333333333
Autumn Term,202122,Local Authority,E92000001,England,E12000004,East Midlands,E06000016,Leicester,Special,30000,1000,21,0.03333333333333333,0.0007
Autumn Term,202122,Local Authority,E92000001,England,E12000004,East Midlands,E06000017,Rutland,Primary,100,99,17,0.99,0.17
Autumn Term,202122,Local Authority,E92000001,England,E12000004,East Midlands,E06000017,Rutland,Secondary,100,99,22,0.99,0.22
Autumn Term,202122,Local Authority,E92000001,England,E12000004,East Midlands,E06000017,Rutland,Special,30000,995,18,0.033166666666666664,0.0006
Autumn Term,202122,Local Authority,E92000001,England,E12000004,East Midlands,E06000018,Nottingham,Primary,30000,1000,19,0.03333333333333333,0.0006333333333333333
Autumn Term,202122,Local Authority,E92000001,England,E12000004,East Midlands,E06000018,Nottingham,Secondary,100,99,16,0.99,0.16
Autumn Term,202122,Local Authority,E92000001,England,E12000004,East Midlands,E06000018,Nottingham,Special,30000,802,18,0.026733333333333335,0.0006
Autumn Term,202122,Local Authority,E92000001,England,E12000005,West Midlands,E06000019,"Herefordshire, County of",Primary,100,99,22,0.99,0.22
Autumn Term,202122,Local Authority,E92000001,England,E12000005,West Midlands,E06000019,"Herefordshire, County of",Secondary,100,99,20,0.99,0.2
Autumn Term,202122,Local Authority,E92000001,England,E12000005,West Midlands,E06000019,"Herefordshire, County of",Special,30000,772,18,0.025733333333333334,0.0006
Autumn Term,202122,Local Authority,E92000001,England,E12000005,West Midlands,E06000020,Telford and Wrekin,Primary,30000,858,18,0.0286,0.0006
Autumn Term,202122,Local Authority,E92000001,England,E12000005,West Midlands,E06000020,Telford and Wrekin,Secondary,100,99,17,0.99,0.17
Autumn Term,202122,Local Authority,E92000001,England,E12000005,West Midlands,E06000020,Telford and Wrekin,Special,30000,868,21,0.028933333333333332,0.0007
Autumn Term,202122,Local Authority,E92000001,England,E12000005,West Midlands,E06000021,Stoke-on-Trent,Primary,100,99,17,0.99,0.17
Autumn Term,202122,Local Authority,E92000001,England,E12000005,West Midlands,E06000021,Stoke-on-Trent,Secondary,100,99,17,0.99,0.17
Autumn Term,202122,Local Authority,E92000001,England,E12000005,West Midlands,E06000021,Stoke-on-Trent,Special,30000,906,16,0.0302,0.0005333333333333334
Autumn Term,202122,Local Authority,E92000001,England,E12000009,South West,E06000022,Bath and North East Somerset,Primary,100,99,12,0.99,0.12
Autumn Term,202122,Local Authority,E92000001,England,E12000009,South West,E06000022,Bath and North East Somerset,Secondary,100,99,15,0.99,0.15
Autumn Term,202122,Local Authority,E92000001,England,E12000009,South West,E06000022,Bath and North East Somerset,Special,100,99,21,0.99,0.21
Autumn Term,202122,Local Authority,E92000001,England,E12000009,South West,E06000023,"Bristol, City of",Primary,100,99,26,0.99,0.26
Autumn Term,202122,Local Authority,E92000001,England,E12000009,South West,E06000023,"Bristol, City of",Secondary,100,99,28,0.99,0.28
Autumn Term,202122,Local Authority,E92000001,England,E12000009,South West,E06000023,"Bristol, City of",Special,30000,1000,24,0.03333333333333333,0.0008
Autumn Term,202122,Local Authority,E92000001,England,E12000009,South West,E06000024,North Somerset,Primary,100,99,18,0.99,0.18
Autumn Term,202122,Local Authority,E92000001,England,E12000009,South West,E06000024,North Somerset,Secondary,30000,1000,24,0.03333333333333333,0.0008
Autumn Term,202122,Local Authority,E92000001,England,E12000009,South West,E06000024,North Somerset,Special,100,99,24,0.99,0.24
Autumn Term,202122,Local Authority,E92000001,England,E12000009,South West,E06000025,South Gloucestershire,Primary,30000,875,24,0.029166666666666667,0.0008
Autumn Term,202122,Local Authority,E92000001,England,E12000009,South West,E06000025,South Gloucestershire,Secondary,30000,1000,15,0.03333333333333333,0.0005
Autumn Term,202122,Local Authority,E92000001,England,E12000009,South West,E06000025,South Gloucestershire,Special,100,99,26,0.99,0.26
Autumn Term,202122,Local Authority,E92000001,England,E12000009,South West,E06000026,Plymouth,Primary,30000,922,16,0.030733333333333335,0.0005333333333333334
Autumn Term,202122,Local Authority,E92000001,England,E12000009,South West,E06000026,Plymouth,Secondary,30000,971,18,0.03236666666666667,0.0006
Autumn Term,202122,Local Authority,E92000001,England,E12000009,South West,E06000026,Plymouth,Special,30000,820,15,0.027333333333333334,0.0005
Autumn Term,202122,Local Authority,E92000001,England,E12000009,South West,E06000027,Torbay,Primary,30000,985,29,0.03283333333333333,0.0009666666666666667
Autumn Term,202122,Local Authority,E92000001,England,E12000009,South West,E06000027,Torbay,Secondary,100,99,19,0.99,0.19
Autumn Term,202122,Local Authority,E92000001,England,E12000009,South West,E06000027,Torbay,Special,30000,947,19,0.031566666666666666,0.0006333333333333333
Autumn Term,202122,Local Authority,E92000001,England,E12000009,South West,E06000028,Bournemouth,Primary,100,99,25,0.99,0.25
Autumn Term,202122,Local Authority,E92000001,England,E12000009,South West,E06000028,Bournemouth,Secondary,30000,975,22,0.0325,0.0007333333333333333
Autumn Term,202122,Local Authority,E92000001,England,E12000009,South West,E06000028,Bournemouth,Special,30000,952,25,0.031733333333333336,0.0008333333333333334
Autumn Term,202122,Local Authority,E92000001,England,E12000009,South West,E06000029,Poole,Primary,100,99,20,0.99,0.2
Autumn Term,202122,Local Authority,E92000001,England,E12000009,South West,E06000029,Poole,Secondary,30000,729,16,0.0243,0.0005333333333333334
Autumn Term,202122,Local Authority,E92000001,England,E12000009,South West,E06000029,Poole,Special,30000,1000,22,0.03333333333333333,0.0007333333333333333
Autumn Term,202122,Local Authority,E92000001,England,E12000009,South West,E06000030,Swindon,Primary,100,99,29,0.99,0.29
Autumn Term,202122,Local Authority,E92000001,England,E12000009,South West,E06000030,Swindon,Secondary,100,99,19,0.99,0.19
Autumn Term,202122,Local Authority,E92000001,England,E12000009,South West,E06000030,Swindon,Special,30000,757,16,0.025233333333333333,0.0005333333333333334
Autumn Term,202122,Local Authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,Primary,30000,923,23,0.030766666666666668,0.0007666666666666667
Autumn Term,202122,Local Authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,Secondary,100,99,25,0.99,0.25
Autumn Term,202122,Local Authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,Special,100,99,22,0.99,0.22
Autumn Term,202122,Local Authority,E92000001,England,E12000006,East of England,E06000032,Luton,Primary,30000,1000,20,0.03333333333333333,0.0006666666666666666
Autumn Term,202122,Local Authority,E92000001,England,E12000006,East of England,E06000032,Luton,Secondary,30000,1000,22,0.03333333333333333,0.0007333333333333333
Autumn Term,202122,Local Authority,E92000001,England,E12000006,East of England,E06000032,Luton,Special,100,99,18,0.99,0.18
Autumn Term,202122,Local Authority,E92000001,England,E12000006,East of England,E06000033,Southend-on-Sea,Primary,100,99,26,0.99,0.26
Autumn Term,202122,Local Authority,E92000001,England,E12000006,East of England,E06000033,Southend-on-Sea,Secondary,30000,870,13,0.029,0.0004333333333333333
Autumn Term,202122,Local Authority,E92000001,England,E12000006,East of England,E06000033,Southend-on-Sea,Special,30000,1000,20,0.03333333333333333,0.0006666666666666666
Autumn Term,202122,Local Authority,E92000001,England,E12000006,East of England,E06000034,Thurrock,Primary,30000,767,20,0.025566666666666668,0.0006666666666666666
Autumn Term,202122,Local Authority,E92000001,England,E12000006,East of England,E06000034,Thurrock,Secondary,100,99,17,0.99,0.17
Autumn Term,202122,Local Authority,E92000001,England,E12000006,East of England,E06000034,Thurrock,Special,30000,1000,21,0.03333333333333333,0.0007
Autumn Term,202122,Local Authority,E92000001,England,E12000008,South East,E06000035,Medway,Primary,100,99,16,0.99,0.16
Autumn Term,202122,Local Authority,E92000001,England,E12000008,South East,E06000035,Medway,Secondary,100,99,16,0.99,0.16
Autumn Term,202122,Local Authority,E92000001,England,E12000008,South East,E06000035,Medway,Special,100,99,24,0.99,0.24
Autumn Term,202122,Local Authority,E92000001,England,E12000008,South East,E06000036,Bracknell Forest,Primary,100,99,22,0.99,0.22
Autumn Term,202122,Local Authority,E92000001,England,E12000008,South East,E06000036,Bracknell Forest,Secondary,100,99,16,0.99,0.16
Autumn Term,202122,Local Authority,E92000001,England,E12000008,South East,E06000036,Bracknell Forest,Special,100,99,18,0.99,0.18
Autumn Term,202122,Local Authority,E92000001,England,E12000008,South East,E06000037,West Berkshire,Primary,30000,774,20,0.0258,0.0006666666666666666
Autumn Term,202122,Local Authority,E92000001,England,E12000008,South East,E06000037,West Berkshire,Secondary,30000,1000,19,0.03333333333333333,0.0006333333333333333
Autumn Term,202122,Local Authority,E92000001,England,E12000008,South East,E06000037,West Berkshire,Special,30000,1000,16,0.03333333333333333,0.0005333333333333334
Autumn Term,202122,Local Authority,E92000001,England,E12000008,South East,E06000038,Reading,Primary,30000,875,22,0.029166666666666667,0.0007333333333333333
Autumn Term,202122,Local Authority,E92000001,England,E12000008,South East,E06000038,Reading,Secondary,30000,1000,20,0.03333333333333333,0.0006666666666666666
Autumn Term,202122,Local Authority,E92000001,England,E12000008,South East,E06000038,Reading,Special,100,99,24,0.99,0.24
Autumn Term,202122,Local Authority,E92000001,England,E12000008,South East,E06000039,Slough,Primary,100,99,20,0.99,0.2
Autumn Term,202122,Local Authority,E92000001,England,E12000008,South East,E06000039,Slough,Secondary,30000,942,20,0.0314,0.0006666666666666666
Autumn Term,202122,Local Authority,E92000001,England,E12000008,South East,E06000039,Slough,Special,30000,838,25,0.027933333333333334,0.0008333333333333334
Autumn Term,202122,Local Authority,E92000001,England,E12000008,South East,E06000040,Windsor and Maidenhead,Primary,100,99,19,0.99,0.19
Autumn Term,202122,Local Authority,E92000001,England,E12000008,South East,E06000040,Windsor and Maidenhead,Secondary,100,99,13,0.99,0.13
Autumn Term,202122,Local Authority,E92000001,England,E12000008,South East,E06000040,Windsor and Maidenhead,Special,30000,1000,17,0.03333333333333333,0.0005666666666666667
Autumn Term,202122,Local Authority,E92000001,England,E12000008,South East,E06000041,Wokingham,Primary,30000,1000,19,0.03333333333333333,0.0006333333333333333
